timestamp_ns,action_json
1761388951002901042,{"shoulder_pan.pos": 2.7572815533980446, "shoulder_lift.pos": -90.0, "elbow_flex.pos": 100.0, "wrist_flex.pos": 57.9742336739227, "wrist_roll.pos": 1.0531858873091124, "gripper.pos": 25.599381283836042}
1761388951053881942,{"shoulder_pan.pos": 2.7572815533980446, "shoulder_lift.pos": -90.0, "elbow_flex.pos": 100.0, "wrist_flex.pos": 57.9742336739227, "wrist_roll.pos": 1.0531858873091124, "gripper.pos": 25.599381283836042}
1761388951103163242,{"shoulder_pan.pos": 2.7572815533980446, "shoulder_lift.pos": -90.0, "elbow_flex.pos": 100.0, "wrist_flex.pos": 57.9742336739227, "wrist_roll.pos": 1.0531858873091124, "gripper.pos": 25.599381283836042}
1761388951145277543,{"shoulder_pan.pos": 2.7572815533980446, "shoulder_lift.pos": -90.0, "elbow_flex.pos": 100.0, "wrist_flex.pos": 57.9742336739227, "wrist_roll.pos": 1.0531858873091124, "gripper.pos": 25.599381283836042}
1761388951187788943,{"shoulder_pan.pos": 2.7572815533980446, "shoulder_lift.pos": -90.0, "elbow_flex.pos": 100.0, "wrist_flex.pos": 57.9742336739227, "wrist_roll.pos": 1.0531858873091124, "gripper.pos": 25.599381283836042}
1761388951231293043,{"shoulder_pan.pos": 2.7572815533980446, "shoulder_lift.pos": -90.0, "elbow_flex.pos": 100.0, "wrist_flex.pos": 57.9742336739227, "wrist_roll.pos": 1.0531858873091124, "gripper.pos": 25.599381283836042}
1761388951273054643,{"shoulder_pan.pos": 2.7572815533980446, "shoulder_lift.pos": -90.0, "elbow_flex.pos": 100.0, "wrist_flex.pos": 57.9742336739227, "wrist_roll.pos": 1.0531858873091124, "gripper.pos": 25.599381283836042}
1761388951314661643,{"shoulder_pan.pos": 2.7572815533980446, "shoulder_lift.pos": -90.0, "elbow_flex.pos": 100.0, "wrist_flex.pos": 57.9742336739227, "wrist_roll.pos": 1.0531858873091124, "gripper.pos": 25.599381283836042}
1761388951353755643,{"shoulder_pan.pos": 2.7572815533980446, "shoulder_lift.pos": -90.0, "elbow_flex.pos": 100.0, "wrist_flex.pos": 57.9742336739227, "wrist_roll.pos": 1.0531858873091124, "gripper.pos": 25.599381283836042}
1761388951391469243,{"shoulder_pan.pos": 2.7572815533980446, "shoulder_lift.pos": -90.0, "elbow_flex.pos": 100.0, "wrist_flex.pos": 57.9742336739227, "wrist_roll.pos": 1.0531858873091124, "gripper.pos": 25.599381283836042}
