timestamp_ns,action_json
1761391580637538924,{"shoulder_pan.pos": -2.0582524271844704, "shoulder_lift.pos": -100.0, "elbow_flex.pos": 99.04306220095694, "wrist_flex.pos": 32.11905819635717, "wrist_roll.pos": 1.0531858873091124, "gripper.pos": 25.599381283836042}
1761391580797588825,{"shoulder_pan.pos": -1.9805825242718527, "shoulder_lift.pos": -100.0, "elbow_flex.pos": 98.86907351022182, "wrist_flex.pos": 32.11905819635717, "wrist_roll.pos": 1.0531858873091124, "gripper.pos": 25.599381283836042}
1761391580925301526,{"shoulder_pan.pos": 1.5922330097087496, "shoulder_lift.pos": -100.0, "elbow_flex.pos": 93.73640713353632, "wrist_flex.pos": 32.11905819635717, "wrist_roll.pos": 1.0531858873091124, "gripper.pos": 25.599381283836042}
1761391581022170827,{"shoulder_pan.pos": 2.4466019417475735, "shoulder_lift.pos": -100.0, "elbow_flex.pos": 89.64767290126142, "wrist_flex.pos": 32.11905819635717, "wrist_roll.pos": 1.0531858873091124, "gripper.pos": 25.599381283836042}
1761391581213574129,{"shoulder_pan.pos": 2.4466019417475735, "shoulder_lift.pos": -100.0, "elbow_flex.pos": 87.12483688560243, "wrist_flex.pos": 32.11905819635717, "wrist_roll.pos": 1.0531858873091124, "gripper.pos": 25.599381283836042}
1761391581374384630,{"shoulder_pan.pos": 2.5242718446601913, "shoulder_lift.pos": -100.0, "elbow_flex.pos": 81.73118747281427, "wrist_flex.pos": 32.11905819635717, "wrist_roll.pos": 1.0531858873091124, "gripper.pos": 25.599381283836042}
1761391581597819932,{"shoulder_pan.pos": 2.5242718446601913, "shoulder_lift.pos": -100.0, "elbow_flex.pos": 77.38147020443671, "wrist_flex.pos": 32.11905819635717, "wrist_roll.pos": 1.0531858873091124, "gripper.pos": 25.599381283836042}
1761391581821454634,{"shoulder_pan.pos": 4.621359223300985, "shoulder_lift.pos": -100.0, "elbow_flex.pos": 71.20487168334057, "wrist_flex.pos": 32.11905819635717, "wrist_roll.pos": 1.0531858873091124, "gripper.pos": 25.599381283836042}
1761391581949450235,{"shoulder_pan.pos": 8.66019417475728, "shoulder_lift.pos": -100.0, "elbow_flex.pos": 65.02827316224443, "wrist_flex.pos": 32.11905819635717, "wrist_roll.pos": 1.0531858873091124, "gripper.pos": 25.599381283836042}
1761391582077486635,{"shoulder_pan.pos": 11.145631067961162, "shoulder_lift.pos": -100.0, "elbow_flex.pos": 62.41844280121791, "wrist_flex.pos": 32.11905819635717, "wrist_roll.pos": 1.0531858873091124, "gripper.pos": 25.599381283836042}
1761391582205493436,{"shoulder_pan.pos": 14.796116504854368, "shoulder_lift.pos": -100.0, "elbow_flex.pos": 60.93953892996956, "wrist_flex.pos": 32.11905819635717, "wrist_roll.pos": 1.0531858873091124, "gripper.pos": 25.599381283836042}
1761391582333515036,{"shoulder_pan.pos": 19.067961165048544, "shoulder_lift.pos": -100.0, "elbow_flex.pos": 60.6785558938669, "wrist_flex.pos": 32.11905819635717, "wrist_roll.pos": 1.0531858873091124, "gripper.pos": 25.599381283836042}
1761391582493270137,{"shoulder_pan.pos": 23.650485436893206, "shoulder_lift.pos": -100.0, "elbow_flex.pos": 60.6785558938669, "wrist_flex.pos": 32.11905819635717, "wrist_roll.pos": 1.0531858873091124, "gripper.pos": 25.599381283836042}
1761391582717208038,{"shoulder_pan.pos": 29.32038834951456, "shoulder_lift.pos": -100.0, "elbow_flex.pos": 60.6785558938669, "wrist_flex.pos": 32.11905819635717, "wrist_roll.pos": 1.0531858873091124, "gripper.pos": 25.599381283836042}
1761391582878010839,{"shoulder_pan.pos": 33.66990291262135, "shoulder_lift.pos": -100.0, "elbow_flex.pos": 60.852544584602015, "wrist_flex.pos": 32.11905819635717, "wrist_roll.pos": 1.0531858873091124, "gripper.pos": 25.599381283836042}
1761391583069731339,{"shoulder_pan.pos": 33.74757281553397, "shoulder_lift.pos": -100.0, "elbow_flex.pos": 61.113527620704645, "wrist_flex.pos": 32.11905819635717, "wrist_roll.pos": 1.0531858873091124, "gripper.pos": 25.599381283836042}
