timestamp_ns,action_json
1761401664021415571,{"shoulder_pan.pos": -56.271844660194176, "shoulder_lift.pos": -100.0, "elbow_flex.pos": 100.0, "wrist_flex.pos": 88.44957796534874, "wrist_roll.pos": 57.81990521327015, "gripper.pos": 4.7177107501933495}
1761401664047937448,{"shoulder_pan.pos": -56.271844660194176, "shoulder_lift.pos": -100.0, "elbow_flex.pos": 100.0, "wrist_flex.pos": 88.44957796534874, "wrist_roll.pos": 57.81990521327015, "gripper.pos": 4.7177107501933495}
1761401664082455939,{"shoulder_pan.pos": -56.271844660194176, "shoulder_lift.pos": -100.0, "elbow_flex.pos": 100.0, "wrist_flex.pos": 88.44957796534874, "wrist_roll.pos": 57.81990521327015, "gripper.pos": 4.7177107501933495}
1761401664104901390,{"shoulder_pan.pos": -56.271844660194176, "shoulder_lift.pos": -100.0, "elbow_flex.pos": 100.0, "wrist_flex.pos": 88.44957796534874, "wrist_roll.pos": 57.81990521327015, "gripper.pos": 4.7177107501933495}
1761401664137223447,{"shoulder_pan.pos": -56.271844660194176, "shoulder_lift.pos": -100.0, "elbow_flex.pos": 100.0, "wrist_flex.pos": 88.44957796534874, "wrist_roll.pos": 57.81990521327015, "gripper.pos": 4.7177107501933495}
1761401664159544525,{"shoulder_pan.pos": -56.271844660194176, "shoulder_lift.pos": -100.0, "elbow_flex.pos": 100.0, "wrist_flex.pos": 88.44957796534874, "wrist_roll.pos": 57.81990521327015, "gripper.pos": 4.7177107501933495}
1761401664191541108,{"shoulder_pan.pos": -56.271844660194176, "shoulder_lift.pos": -100.0, "elbow_flex.pos": 100.0, "wrist_flex.pos": 88.44957796534874, "wrist_roll.pos": 57.81990521327015, "gripper.pos": 4.7177107501933495}
1761401664214148254,{"shoulder_pan.pos": -56.271844660194176, "shoulder_lift.pos": -100.0, "elbow_flex.pos": 100.0, "wrist_flex.pos": 88.44957796534874, "wrist_roll.pos": 57.81990521327015, "gripper.pos": 4.7177107501933495}
1761401664246096795,{"shoulder_pan.pos": -56.271844660194176, "shoulder_lift.pos": -100.0, "elbow_flex.pos": 100.0, "wrist_flex.pos": 88.44957796534874, "wrist_roll.pos": 57.81990521327015, "gripper.pos": 4.7177107501933495}
1761401664269066440,{"shoulder_pan.pos": -56.271844660194176, "shoulder_lift.pos": -100.0, "elbow_flex.pos": 100.0, "wrist_flex.pos": 88.44957796534874, "wrist_roll.pos": 57.81990521327015, "gripper.pos": 4.7177107501933495}
